$STOPPOINT:ID
00753
01341
00494
01099
00628
00488
00151
00717
00995
00486
01086
01234
00605
00107
00980
00619
00733
01872
00248
00020
01388
01862
00767
00629
01222
01104
00813
00637
01357
00491
01631
00253
00582
01284
00379
00103
01184
00672
00209
01051
00655
00542
00552
00861
00596
00886
00989
00005
00426
00116
00272
01123
00346
01014
00165
00851
00764
00266
00560
00144
00649
00566
00935
00634
00885
00288
00004
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
48;[0002000753, 0075300717, 02753261, 0042600426, 02687442, 0075300753, 02687422, 0042600103, 02622236, 0085100020];[00753, 00753]
49;[0002000753, 0075300717, 02753383, 0042600426, 02687465, 0075300753, 02687451, 0042600103, 02622329, 0085100851, 02622300, 0010300426, 02753201, 0071700596, 02818320, 0138801388, 02818593, 0059600753, 02687539, 0042600605, 02753389, 0134101388, 02818538, 0059600753, 02687582, 0042600426, 02687470, 0075300753, 02687611, 0042600020];[00753, 00753]
50;[0002000753, 0075300717, 02753365, 0042600426, 02687419, 0075300753, 02687573, 0042600851, 02622181, 0010300103, 02622144, 0085100851, 02622201, 0010300103, 02622178, 0085100851, 02622177, 0010300103, 02622176, 0085100655, 02884186, 0011600426, 02753368, 0071700596, 02818461, 0138800020];[00753, 00753, 00753, 00851]
51;[0002000426, 02753199, 0071700103, 02622210, 0085100655, 02884038, 0011600116, 02883982, 0065500655, 02884390, 0027200272, 02884402, 0065500655, 02884210, 0015100151, 02884190, 0065500103, 02622309, 0085100851, 02622197, 0010300426, 02753212, 0071700596, 02818557, 0138801388, 02818524, 0059600020];[00655, 00272]
52;[0002000753, 02687531, 0042600426, 02753364, 0056000753, 0075300717, 02753258, 0042600426, 02753224, 0071700753, 0075300596, 02818543, 0138800851, 02622191, 0010300103, 02622154, 0085100851, 02622320, 0010300103, 02622268, 0085100851, 02622348, 0010300103, 02622289, 0085100851, 02622205, 0010300103, 02622182, 0085100426, 02752738, 0071700717, 02752703, 0026600020];[00753, 00753, 00426, 00753, 00851, 00851]
53;[0002000426, 02687606, 0075300851, 02622279, 0010300103, 02622278, 0085100851, 02622132, 0010300103, 02622357, 0085100851, 02622193, 0010300103, 02622156, 0085100851, 02622322, 0010300103, 02622270, 0085100655, 02884233, 0015100151, 02884213, 0065501388, 02818348, 0059600753, 02687519, 0042600851, 02622338, 0010300020];[00851]
54;[0002001631, 02294066, 0088500165, 02753186, 0071700753, 0075300596, 02818376, 0138800851, 02622358, 0010300103, 02622299, 0085100851, 02622215, 0010300103, 02622192, 0085100851, 02622271, 0010300103, 02622252, 0085100851, 02622124, 0010300103, 02622349, 0085101631, 02293979, 0064900655, 02884291, 0011600116, 02884349, 0065500655, 02884317, 0011600116, 02884347, 0065501222, 02293938, 0088500885, 02293937, 0122200020];[00753, 00851, 00851]
55;[0002000655, 02884262, 0015100151, 02884242, 0065500426, 02753347, 0071700103, 02622327, 0085100655, 02884335, 0011600116, 02884334, 0065500655, 02884235, 0011600116, 02884234, 0065500655, 02884331, 0011600116, 02884330, 0065500655, 02884329, 0015100151, 02884299, 0065500655, 02884401, 0027200272, 02884376, 0065500655, 02884267, 0015100151, 02884247, 0065500103, 02622337, 0085101388, 02818558, 0059600020];[00655, 00655, 00655]
56;[0002000649, 02294079, 0088500885, 02294043, 0163100426, 02753329, 0071700753, 0075300596, 02818431, 0138801388, 02818403, 0059600753, 02687445, 0042600426, 02753249, 0071700596, 02818347, 0138801388, 02818337, 0067201222, 02293948, 0088500885, 02293947, 0122201388, 02818357, 0059600020];[00426, 00753, 01388]
57;[0002001631, 02294032, 0088501388, 02818534, 0059600753, 02687416, 0042600426, 02753253, 0071700753, 0075300596, 02818473, 0138801388, 02818443, 0059600753, 02687597, 0042600851, 02621849, 0010300020];[00885, 00753, 00753, 01388]
58;[0002000672, 02818536, 0059600753, 02687575, 0042600885, 02294010, 0163101631, 02294041, 0088501388, 02818551, 0059600753, 02687569, 0042600426, 02753374, 0071700596, 02818516, 0138801388, 02818485, 0059600753, 02687535, 0042600426, 02687534, 0075300753, 02687469, 0042600426, 02753300, 0071700020];[00885, 01631]
59;[0002000851, 02622165, 0010300885, 02294091, 0163100426, 02753257, 0071700753, 0075300596, 02818565, 0138801388, 02818542, 0059600753, 02687555, 0042600596, 02818330, 0138801388, 02818591, 0059600753, 02687441, 0042600426, 02687453, 0123400020];[00426, 00753, 01388]
60;[0002000851, 02621727, 0010301234, 02687466, 0042600426, 02753382, 0071700753, 0075300596, 02818353, 0138801388, 02818343, 0059600753, 02687460, 0042600596, 02818445, 0138801388, 02818399, 0059600753, 02687565, 0042600851, 02622199, 0010300103, 02622238, 0085100426, 02753245, 0071700596, 02818588, 0138800717, 02753209, 0042600020];[00753, 01388]
61;[0002000851, 02622227, 0010301234, 02687498, 0042600426, 02753205, 0071700753, 0075300596, 02818391, 0138801388, 02818352, 0059600753, 02687492, 0042600596, 02818508, 0138801388, 02818471, 0059600753, 02687617, 0042600717, 02753287, 0042600426, 02687532, 0075300020];[00753, 01388]
62;[0002000165, 02753285, 0042600426, 02753298, 0071700753, 0075300596, 02818596, 0138801388, 02818583, 0059600753, 02687621, 0042600596, 02818372, 0138801388, 02818361, 0059600753, 02687505, 0042600851, 02621847, 0010300020];[00753, 01388]
63;[0002000655, 02884393, 0011600116, 02884392, 0065500655, 02884391, 0015100151, 02884221, 0065500655, 02884239, 0011600116, 02884238, 0065501388, 02818509, 0059600753, 02687509, 0042600426, 02753308, 0071700596, 02818423, 0138801388, 02818395, 0059600753, 02687471, 0042600426, 02753302, 0071700596, 02818379, 0138800020];[00655]
64;[0002001631, 02294104, 0088500885, 02294103, 0163101631, 02293985, 0088500885, 02294099, 0163101631, 02294017, 0088500851, 02622290, 0010300885, 02294083, 0163101631, 02294094, 0088500020];[00885]
65;[0002001388, 02818378, 0059600753, 02687607, 0042600851, 02622223, 0010300103, 02622303, 0085100885, 02294089, 0163100851, 02622157, 0010300426, 02753280, 0071700596, 02818518, 0138800272, 02884380, 0065500655, 02884191, 0015100151, 02883975, 0065500655, 02884397, 0027200103, 02622200, 0085100717, 02753226, 0042600426, 02687612, 0075300020];[00753, 00103]
66;[0002000851, 02622352, 0010300103, 02622293, 0085100851, 02622209, 0010300103, 02622186, 0085100426, 02753304, 0071700885, 02293977, 0122201222, 02293946, 0088500885, 02293945, 0122201222, 02293944, 0088500885, 02293943, 0122201222, 02293942, 0088500885, 02293941, 0122201222, 02293940, 0088500885, 02293939, 0122200020];[00426, 01222]
67;[0002000753, 0075300717, 02753362, 0042600426, 02687482, 0075300717, 02753346, 0042600426, 02687480, 0075300717, 02753326, 0042600426, 02687478, 0075300717, 02753309, 0042600426, 02687476, 0075300717, 02753289, 0042600426, 02687474, 0075300020];[00753, 00753, 00753, 00753, 00753, 00753]
68;[0002000753, 0075300717, 02753381, 0042600426, 02687495, 0075300717, 02753360, 0042600426, 02687493, 0075300717, 02753344, 0042600426, 02687491, 0075300717, 02753324, 0042600426, 02687489, 0075300717, 02753307, 0042600426, 02687487, 0075300020];[00753, 00753, 00753, 00753, 00753, 00753]
69;[0002000753, 0075300717, 02753204, 0042600426, 02687528, 0075300717, 02753183, 0042600426, 02687526, 0075300717, 02753377, 0042600426, 02687524, 0075300717, 02753356, 0042600426, 02687522, 0075300717, 02753340, 0042600426, 02687520, 0075300717, 02753320, 0042600426, 02687440, 0075300655, 02884319, 0011600116, 02884290, 0065500655, 02884286, 0011600116, 02884284, 0065500020];[00753, 00753, 00753, 00753, 00753, 00753, 00753]
70;[0002000753, 0075300717, 02753236, 0042600426, 02687572, 0075300717, 02753221, 0042600426, 02687570, 0075300717, 02753198, 0042600426, 02687568, 0075300717, 02753373, 0042600426, 02687552, 0075300717, 02753352, 0042600426, 02687472, 0075300655, 02884348, 0011600116, 02884289, 0065500655, 02884287, 0011600116, 02884345, 0065500020];[00753, 00753, 00753, 00753, 00753, 00753]
71;[0002000753, 0075300717, 02753240, 0134101341, 02818455, 0059600655, 02884203, 0015100151, 02884309, 0065501388, 02818365, 0059600753, 02687479, 0042600426, 02753264, 0071700753, 0075300596, 02818580, 0138800851, 02622284, 0010300426, 02753260, 0071700753, 0075300596, 02818514, 0134100426, 0042601388, 02818463, 0059600020];[00753, 00655, 00655, 00753, 00753, 00851, 00753, 00426]
72;[0002000753, 0075300717, 02753225, 0042600426, 02687546, 0075300717, 02753202, 0042600426, 02687544, 0075300717, 02753181, 0042600426, 02687542, 0075300717, 02753375, 0042600426, 02687540, 0075300717, 02753354, 0042600426, 02687538, 0075300717, 02753338, 0042600426, 02687536, 0075300116, 02884292, 0065500426, 02687502, 0075300753, 02687437, 0042600020];[00753, 00753, 00753, 00753, 00753, 00753, 00753, 00753, 00753]
73;[0002000753, 0075300717, 02753238, 0042600426, 02687560, 0075300717, 02753223, 0042600426, 02687558, 0075300717, 02753200, 0042600426, 02687556, 0075301388, 02818549, 0059600753, 02687475, 0042600605, 02753386, 0134100426, 0042601388, 02818467, 0059600753, 02687517, 0042600851, 02622171, 0010300020];[00753, 00753, 00753, 00753, 00753, 00426, 00753]
74;[0002000753, 0075300717, 02753185, 0042600426, 02687514, 0075300717, 02753379, 0042600426, 02687512, 0075300717, 02753358, 0042600426, 02687510, 0075300717, 02753342, 0042600426, 02687508, 0075300717, 02753322, 0042600426, 02687506, 0075300717, 02753305, 0042600426, 02687504, 0075301388, 02818380, 0059600753, 02687578, 0042600020];[00753, 00753, 00753, 00753, 00753, 00753, 00753, 00753]
75;[0002000103, 02622166, 0085100103, 02621562, 0085100103, 02622226, 0085100426, 02687433, 0075300717, 02753283, 0042600426, 02687624, 0075300717, 02753267, 0042600426, 02687622, 0075300717, 02753252, 0042600426, 02687620, 0075300717, 02753230, 0042600426, 02687618, 0075300717, 02753215, 0042600426, 02687616, 0075300655, 02884346, 0011600116, 02884316, 0065500426, 02687468, 0075300020];[00851, 00753, 00753, 00753, 00753, 00753, 00753, 00753]
76;[0002001388, 02818323, 0059600717, 02753256, 0042600426, 02687591, 0075300717, 02753234, 0042600426, 02687589, 0075300717, 02753219, 0042600426, 02687587, 0075300717, 02753196, 0042600426, 02687585, 0075300717, 02752817, 0042600426, 02687583, 0075301388, 02818325, 0059600020];[00596]
77;[0002001388, 02818367, 0059600717, 02753297, 0042600426, 02687417, 0075300717, 02753281, 0042600426, 02687415, 0075300717, 02753265, 0042600426, 02687413, 0075300717, 02753250, 0042600426, 02687411, 0075300717, 02753228, 0042600426, 02687409, 0075301388, 02818587, 0059600020];[00596]
78;[0002001388, 02818377, 0059600717, 02753330, 0042600426, 02687450, 0075300717, 02753313, 0042600426, 02687448, 0075300717, 02753293, 0042600426, 02687446, 0075300717, 02753277, 0042600426, 02687444, 0075300851, 02622116, 0010300103, 02622341, 0085100851, 02622340, 0010300103, 02622339, 0085100655, 02884323, 0011600116, 02884322, 0065501388, 02818417, 0059600020];[00596]
79;[0002001388, 02818355, 0067201222, 02818345, 0059600753, 02687592, 0042600103, 02622258, 0085100851, 02622275, 0010300103, 02622256, 0085100851, 02622128, 0010300103, 02622353, 0085100655, 02884195, 0015100151, 02884094, 0065501388, 02818425, 0059600753, 02687584, 0042600426, 02753337, 0071700596, 02818326, 0138800717, 02753242, 0042600020];[00596]
80;[0002000753, 02687499, 0042600426, 02753363, 0071700753, 0075300596, 02818366, 0138800655, 02884182, 0015100151, 02884364, 0065500885, 02293984, 0163101631, 02294027, 0088500851, 02622249, 0010300885, 02294095, 0163101631, 02293981, 0088500020];[00753, 00753, 00655, 00655]
81;[0002000851, 02622225, 0010300885, 02294053, 0163100103, 02622301, 0085100851, 02622217, 0010300103, 02622194, 0085100851, 02622273, 0010300103, 02622254, 0085100851, 02622126, 0010300103, 02622351, 0085100426, 02687554, 0075300753, 02687507, 0042600605, 02753387, 0134101388, 02818515, 0059600753, 02687549, 0042600851, 02621843, 0010300020];[00103, 00851]
82;[0002000103, 02622228, 0085100851, 02622336, 0010300103, 02622224, 0085100426, 02753270, 0071700596, 02818575, 0138801388, 02818564, 0059600753, 02687588, 0042600596, 02818362, 0138801388, 02818339, 0059600753, 02687486, 0042600851, 02622175, 0010300020];[00851]
83;[0002001051, 02294107, 0056600103, 02622135, 0085100851, 02622130, 0010300103, 02622355, 0085101388, 02818429, 0059600753, 02687458, 0042600596, 02818548, 0138801388, 02818528, 0059600753, 02687563, 0042600426, 02687581, 0075300753, 02687501, 0042600426, 02753333, 0071700020];[00851]
84;[0002001222, 02818513, 0059600103, 02622282, 0085100717, 02753348, 0042600426, 02687463, 0075300717, 02753328, 0042600426, 02687461, 0075300717, 02753311, 0042600426, 02687459, 0075300717, 02753291, 0042600426, 02687457, 0075300717, 02753275, 0042600426, 02687455, 0075300717, 02753259, 0042600655, 02884351, 0011600020];[00851]
85;[0002000655, 02884310, 0015100151, 02884185, 0065500426, 02753282, 0071700103, 02622216, 0085100655, 02884153, 0011600116, 02884136, 0065500655, 02884273, 0011600116, 02884272, 0065501631, 02294072, 0088500885, 02294071, 0163101631, 02294069, 0088500717, 02753192, 0042600426, 02687614, 0075300020];[00655, 00655, 00655]
86;[0002000655, 02884243, 0015100151, 02884223, 0065500426, 02753380, 0071700103, 02622218, 0085100655, 02884256, 0015100151, 02884236, 0065501388, 02818331, 0059600753, 02687567, 0042600605, 02753384, 0134101388, 02818560, 0059600753, 02687615, 0042600426, 02687407, 0123400020];[00655, 00655, 00655]
87;[0002001222, 02293936, 0088500885, 02293935, 0122201222, 02294109, 0088500885, 02294105, 0163100103, 02622137, 0085100851, 02622134, 0010300103, 02622359, 0085100851, 02622195, 0010300103, 02622158, 0085100851, 02622324, 0010300103, 02622272, 0085100655, 02884095, 0015100151, 02884360, 0065501388, 02818507, 0059600753, 02687410, 0042600851, 02622310, 0010300020];[00103, 00851]
88;[0002001341, 02818354, 0059600717, 02753315, 0042600426, 02687431, 0075300717, 02753295, 0042600426, 02687429, 0075300717, 02753279, 0042600426, 02687427, 0075300717, 02753263, 0042600426, 02687425, 0075300717, 02753248, 0042600426, 02687423, 0075300655, 02884244, 0015100151, 02884225, 0065500717, 02753211, 0042600103, 02622232, 0085100851, 02622167, 0010300020];[00596]
89;[0002000655, 02884341, 0011600116, 02884340, 0065500103, 02622331, 0085100655, 02884308, 0015100151, 02884278, 0065500655, 02884306, 0011600116, 02884305, 0065500655, 02884304, 0015100151, 02884274, 0065500655, 02884302, 0011600116, 02884301, 0065500655, 02884300, 0015100151, 02884270, 0065500655, 02884379, 0027201388, 02818570, 0059600753, 02687408, 0042600426, 02687421, 0123400020];[00655, 00655]
90;[0002000655, 02884343, 0011600116, 02884315, 0065500753, 02687609, 0123401234, 02687576, 0075300753, 02687529, 0042600851, 02622163, 0010301388, 02818407, 0059600753, 02687543, 0042600426, 02753339, 0071700596, 02818569, 0138800020];[00655, 00753, 00753, 00753, 00103]
91;[0002000753, 02687594, 0042600103, 02622164, 0085101631, 02294076, 0088500885, 02294029, 0163101631, 02294062, 0088500851, 02622251, 0010300655, 02884252, 0015100151, 02884232, 0065500655, 02884381, 0027201388, 02818329, 0059600753, 02687473, 0042600426, 02687485, 0062800020];[00753, 00426]
92;[0002000165, 02753318, 0071700885, 02294077, 0163101631, 02293987, 0088500885, 02293986, 0163101631, 02294101, 0088501388, 02818373, 0059600753, 02687412, 0042600605, 02753391, 0134101388, 02818295, 0059600753, 02687454, 0042600426, 02753286, 0016500020];[01631]
93;[0002000655, 02884205, 0015100151, 02884282, 0065500426, 02753237, 0071700753, 0075300596, 02818552, 0138800426, 02753220, 0071700151, 02884413, 0110400426, 0042601388, 02818562, 0059600753, 02687488, 0042600596, 02818360, 0138800020];[00655, 00753, 00426, 00426, 00596]
94;[0002000753, 02687627, 0042600103, 02622305, 0085101388, 02818521, 0059600753, 02687623, 0042600596, 02818594, 0138801388, 02818572, 0059600717, 02752916, 0042600426, 02687566, 0075300851, 02622241, 0010300426, 02753193, 0071700596, 02818419, 0138800717, 02753367, 0042600103, 02622168, 0085100020];[00753, 00426]
95;[0002000151, 02884342, 0065500672, 02818545, 0138800655, 02884260, 0015100151, 02884240, 0065501631, 02294009, 0088500851, 02622296, 0010300655, 02884361, 0015100151, 02884332, 0065501631, 02294085, 0088500851, 02622147, 0010300426, 02753353, 0071700655, 02884373, 0027200020];[00655, 00655]
96;[0002000655, 02884201, 0011600116, 02884200, 0065500655, 02884199, 0015100151, 02884181, 0065501388, 02818386, 0059600753, 02687426, 0042600596, 02818529, 0138800020];[00655]
97;[0002000655, 02884312, 0011600116, 02884311, 0065500103, 02622222, 0085100655, 02884279, 0015100151, 02884259, 0065500655, 02884277, 0011600116, 02884276, 0065500655, 02884275, 0015100151, 02884255, 0065500851, 02622350, 0010300103, 02622291, 0085100851, 02622207, 0010300103, 02622184, 0085100426, 02753351, 0071700717, 02753369, 0042600020];[00655, 00655]
98;[0002001222, 02293988, 0163101631, 02294011, 0088500655, 02884337, 0015100151, 02884307, 0065501388, 02818519, 0059600753, 02687523, 0042600596, 02818592, 0138800020];[00655, 00655, 00753, 00596]
99;[0002001631, 02294019, 0088500851, 02622255, 0010300655, 02884333, 0015100151, 02884303, 0065500851, 02622267, 0010300103, 02622248, 0085100851, 02622120, 0010300103, 02622345, 0085100426, 02753321, 0071700655, 02884395, 0027200020];[00655, 00655]
100;[0002000426, 02753331, 0071701104, 02883793, 0015100151, 02883773, 0112301631, 02294064, 0088500851, 02622159, 0010300655, 02884237, 0015100151, 02884217, 0065501388, 02818341, 0059600753, 02687586, 0042600596, 02818441, 0138800020];[01123]
101;[0002000426, 02753187, 0071700753, 0075300596, 02818577, 0138800885, 02294020, 0163101631, 02294030, 0088500885, 02294018, 0163101631, 02294050, 0088500851, 02622292, 0010300655, 02884271, 0015100151, 02884251, 0065500655, 02884403, 0027200426, 02753372, 0071700103, 02622115, 0085100655, 02884265, 0011600116, 02884264, 0065500020];[00753, 00885, 00885]
102;[0002000672, 02818393, 0059600753, 02687464, 0042600655, 02884365, 0015100151, 02884336, 0065500885, 02294008, 0163101631, 02294038, 0088500851, 02622151, 0010300885, 02293982, 0163101631, 02293991, 0088500426, 02753214, 0071700596, 02818465, 0138800717, 02753190, 0042600103, 02621840, 0085100717, 02753188, 0042600020];[00655, 00655]
103;[0002000426, 02687562, 0075300851, 02622334, 0010300103, 02622333, 0085101631, 02294090, 0088500426, 02753255, 0071700103, 02622325, 0085100655, 02884197, 0011600116, 02884196, 0065501388, 02818581, 0059600753, 02687521, 0042600596, 02818370, 0138801388, 02818346, 0071700596, 02818358, 0138800717, 02753301, 0042600103, 02621838, 0085100020];[00851]
104;[0000401222, 02818567, 0138801222, 02294108, 0099501123, 02884415, 0015100717, 02753269, 0042600426, 02687604, 0075300717, 02753254, 0042600426, 02687602, 0075300717, 02753232, 0042600426, 02687600, 0075300717, 02753217, 0042600426, 02687598, 0075300717, 02753371, 0042600426, 02687564, 0075300655, 02884318, 0011600116, 02884288, 0065500655, 02884285, 0011600004];[00717, 00753, 00753, 00753, 00753, 00753]
105;[0002000672, 02818437, 0059600753, 02687496, 0042600885, 02294063, 0163101631, 02294074, 0088501388, 02818384, 0059600753, 02687551, 0042600851, 02622239, 0010300020];[00885, 01388, 00753]
