$STOPPOINT:ID
01099
01222
00491
00717
00582
00619
00861
00552
00272
01631
00107
01872
00253
00629
01104
01234
00649
00851
01184
00596
00005
00753
00165
00733
00672
01284
00209
00379
00767
01086
00886
00494
00542
00764
00605
00935
00995
00151
00266
00628
00560
00566
01388
00885
00426
01014
00103
00004
00989
01341
00637
00020
00980
00144
00813
01123
00116
00655
00634
00488
01051
00288
00486
01862
00248
00346
01357
$SERVICEJOURNEY:ID;FromStopID;ToStopID;DepTime;ArrTime;Distance
00426;01357;5483;942
01014;01099;5483;942
01014;01222;5483;942
01014;00491;5483;942
01014;00717;5483;942
01014;00582;5483;942
01014;00619;5483;942
01014;00861;5483;942
01014;00552;5483;942
01014;00272;5483;942
01014;01631;5483;942
01014;00107;5483;942
01014;01872;5483;942
01014;00253;5483;942
01014;00629;5483;942
01014;01104;5483;942
01014;01234;5483;942
01014;00649;5483;942
01014;00851;5483;942
01014;01184;5483;942
01014;00596;5483;942
01014;00005;5483;942
01014;00753;5483;942
01014;00165;5483;942
01014;00733;5483;942
01014;00672;5483;942
01014;01284;5483;942
01014;00209;5483;942
01014;00379;5483;942
01014;00767;5483;942
01014;01086;5483;942
01014;00886;5483;942
01014;00494;5483;942
01014;00542;5483;942
01014;00764;5483;942
01014;00605;5483;942
01014;00935;5483;942
01014;00995;5483;942
01014;00151;5483;942
01014;00266;5483;942
01014;00628;5483;942
01014;00560;5483;942
01014;00566;5483;942
01014;01388;5483;942
01014;00885;5483;942
01014;00426;5483;942
01014;01014;0;0
01014;00103;5483;942
01014;00989;5483;942
01014;01341;5483;942
01014;00637;5483;942
01014;00020;5483;942
01014;00980;5483;942
01014;00144;5483;942
01014;00813;5483;942
01014;01123;5483;942
01014;00116;5483;942
01014;00655;5483;942
01014;00634;5483;942
01014;00488;5483;942
01014;01051;5483;942
01014;00288;5483;942
01014;00486;5483;942
01014;01862;5483;942
01014;00248;5483;942
01014;00346;5483;942
01014;01357;5483;942
00103;01099;5483;942
00103;01222;5483;942
00103;00491;5483;942
00103;00717;5483;942
00103;00582;5483;942
00103;00619;5483;942
00103;00861;5483;942
00103;00552;5483;942
00103;00272;5483;942
00103;01631;5483;942
00103;00107;5483;942
00103;01872;5483;942
00103;00253;5483;942
00103;00629;5483;942
00103;01104;5483;942
00103;01234;5483;942
00103;00649;5483;942
00103;00851;5483;942
00103;01184;5483;942
00103;00596;5483;942
00103;00005;5483;942
00103;00753;5483;942
00103;00165;5483;942
00103;00733;5483;942
00103;00672;5483;942
00103;01284;5483;942
00103;00209;5483;942
00103;00379;5483;942
00103;00767;5483;942
00103;01086;5483;942
00103;00886;5483;942
00103;00494;5483;942
00103;00542;5483;942
00103;00764;5483;942
00103;00605;5483;942
00103;00935;5483;942
00103;00995;5483;942
00103;00151;5483;942
00103;00266;5483;942
00103;00628;5483;942
00103;00560;5483;942
00103;00566;5483;942
00103;01388;5483;942
00103;00885;5483;942
00103;00426;5483;942
00103;01014;5483;942
00103;00103;0;0
00103;00989;5483;942
00103;01341;5483;942
00103;00637;5483;942
00103;00020;5483;942
00103;00980;5483;942
00103;00144;5483;942
00103;00813;5483;942
00103;01123;5483;942
00103;00116;5483;942
00103;00655;5483;942
00103;00634;5483;942
00103;00488;5483;942
00103;01051;5483;942
00103;00288;5483;942
00103;00486;5483;942
00103;01862;5483;942
00103;00248;5483;942
00103;00346;5483;942
00103;01357;5483;942
00004;00107;5483;942
00004;01104;5483;942
00004;00005;5483;942
00004;01086;5483;942
00004;00886;5483;942
00004;00004;0;0
00004;00020;5483;942
00004;01123;5483;942
00004;00488;5483;942
00004;01051;5483;942
00989;01099;5483;942
00989;01222;5483;942
00989;00491;5483;942
00989;00717;5483;942
00989;00582;5483;942
00989;00619;5483;942
00989;00861;5483;942
00989;00552;5483;942
00989;00272;5483;942
00989;01631;5483;942
00989;00107;5483;942
00989;01872;5483;942
00989;00253;5483;942
00989;00629;5483;942
00989;01104;5483;942
00989;01234;5483;942
00989;00649;5483;942
00989;00851;5483;942
00989;01184;5483;942
00989;00596;5483;942
00989;00005;5483;942
00989;00753;5483;942
00989;00165;5483;942
00989;00733;5483;942
00989;00672;5483;942
00989;01284;5483;942
00989;00209;5483;942
00989;00379;5483;942
00989;00767;5483;942
00989;01086;5483;942
00989;00886;5483;942
00989;00494;5483;942
00989;00542;5483;942
00989;00764;5483;942
00989;00605;5483;942
00989;00935;5483;942
00989;00995;5483;942
00989;00151;5483;942
00989;00266;5483;942
00989;00628;5483;942
00989;00560;5483;942
00989;00566;5483;942
00989;01388;5483;942
00989;00885;5483;942
00989;00426;5483;942
00989;01014;5483;942
00989;00103;5483;942
00989;00989;0;0
00989;01341;5483;942
00989;00637;5483;942
00989;00020;5483;942
00989;00980;5483;942
00989;00144;5483;942
00989;00813;5483;942
00989;01123;5483;942
00989;00116;5483;942
00989;00655;5483;942
00989;00634;5483;942
00989;00488;5483;942
00989;01051;5483;942
00989;00288;5483;942
00989;00486;5483;942
00989;01862;5483;942
00989;00248;5483;942
00989;00346;5483;942
00989;01357;5483;942
01341;01099;5483;942
01341;01222;5483;942
01341;00491;5483;942
01341;00717;5483;942
01341;00582;5483;942
01341;00619;5483;942
01341;00861;5483;942
01341;00552;5483;942
01341;00272;5483;942
01341;01631;5483;942
01341;00107;5483;942
01341;01872;5483;942
01341;00253;5483;942
01341;00629;5483;942
01341;01104;5483;942
01341;01234;5483;942
01341;00649;5483;942
01341;00851;5483;942
01341;01184;5483;942
01341;00596;5483;942
01341;00005;5483;942
01341;00753;5483;942
01341;00165;5483;942
01341;00733;5483;942
01341;00672;5483;942
01341;01284;5483;942
01341;00209;5483;942
01341;00379;5483;942
01341;00767;5483;942
01341;01086;5483;942
01341;00886;5483;942
01341;00494;5483;942
01341;00542;5483;942
01341;00764;5483;942
01341;00605;5483;942
01341;00935;5483;942
01341;00995;5483;942
01341;00151;5483;942
01341;00266;5483;942
01341;00628;5483;942
01341;00560;5483;942
01341;00566;5483;942
01341;01388;5483;942
01341;00885;5483;942
01341;01014;5483;942
01341;00103;5483;942
01341;00989;5483;942
01341;01341;0;0
01341;00637;5483;942
01341;00020;5483;942
01341;00980;5483;942
01341;00144;5483;942
01341;00813;5483;942
01341;01123;5483;942
01341;00116;5483;942
01341;00655;5483;942
01341;00634;5483;942
01341;00488;5483;942
01341;01051;5483;942
01341;00288;5483;942
01341;00486;5483;942
01341;01862;5483;942
01341;00248;5483;942
01341;00346;5483;942
01341;01357;5483;942
00637;01099;5483;942
00637;01222;5483;942
00637;00491;5483;942
00637;00717;5483;942
00637;00582;5483;942
00637;00619;5483;942
00637;00861;5483;942
00637;00552;5483;942
00637;00272;5483;942
00637;01631;5483;942
00637;00107;5483;942
00637;01872;5483;942
00637;00253;5483;942
00637;00629;5483;942
00637;01104;5483;942
00637;01234;5483;942
00637;00649;5483;942
00637;00851;5483;942
00637;01184;5483;942
00637;00596;5483;942
00637;00005;5483;942
00637;00753;5483;942
00637;00165;5483;942
00637;00733;5483;942
00637;00672;5483;942
00637;01284;5483;942
00637;00209;5483;942
00637;00379;5483;942
00637;00767;5483;942
00637;01086;5483;942
00637;00886;5483;942
00637;00494;5483;942
00637;00542;5483;942
00637;00764;5483;942
00637;00605;5483;942
00637;00935;5483;942
00637;00995;5483;942
00637;00151;5483;942
00637;00266;5483;942
00637;00628;5483;942
00637;00560;5483;942
00637;00566;5483;942
00637;01388;5483;942
00637;00885;5483;942
00637;00426;5483;942
00637;01014;5483;942
00637;00103;5483;942
00637;00989;5483;942
00637;01341;5483;942
00637;00637;0;0
00637;00020;5483;942
00637;00980;5483;942
00637;00144;5483;942
00637;00813;5483;942
00637;01123;5483;942
00637;00116;5483;942
00637;00655;5483;942
00637;00634;5483;942
00637;00488;5483;942
00637;01051;5483;942
00637;00288;5483;942
00637;00486;5483;942
00637;01862;5483;942
00637;00248;5483;942
00637;00346;5483;942
00637;01357;5483;942
00020;01099;5483;942
00020;01222;5483;942
00020;00491;5483;942
00020;00717;5483;942
00020;00582;5483;942
00020;00619;5483;942
00020;00861;5483;942
00020;00552;5483;942
00020;00272;5483;942
00020;01631;5483;942
00020;00107;5483;942
00020;01872;5483;942
00020;00253;5483;942
00020;00629;5483;942
00020;01104;5483;942
00020;01234;5483;942
00020;00649;5483;942
00020;00851;5483;942
00020;01184;5483;942
00020;00596;5483;942
00020;00005;5483;942
00020;00753;5483;942
00020;00165;5483;942
00020;00733;5483;942
00020;00672;5483;942
00020;01284;5483;942
00020;00209;5483;942
00020;00379;5483;942
00020;00767;5483;942
00020;01086;5483;942
00020;00886;5483;942
00020;00494;5483;942
00020;00542;5483;942
00020;00764;5483;942
00020;00605;5483;942
00020;00935;5483;942
00020;00995;5483;942
00020;00151;5483;942
00020;00266;5483;942
00020;00628;5483;942
00020;00560;5483;942
00020;00566;5483;942
00020;01388;5483;942
00020;00885;5483;942
00020;00426;5483;942
00020;01014;5483;942
00020;00103;5483;942
00020;00004;5483;942
00020;00989;5483;942
00020;01341;5483;942
00020;00637;5483;942
00020;00020;0;0
00020;00980;5483;942
00020;00144;5483;942
00020;00813;5483;942
00020;01123;5483;942
00020;00116;5483;942
00020;00655;5483;942
00020;00634;5483;942
00020;00488;5483;942
00020;01051;5483;942
00020;00288;5483;942
00020;00486;5483;942
00020;01862;5483;942
00020;00248;5483;942
00020;00346;5483;942
00020;01357;5483;942
00980;01099;5483;942
00980;01222;5483;942
00980;00491;5483;942
00980;00717;5483;942
00980;00582;5483;942
00980;00619;5483;942
00980;00861;5483;942
00980;00552;5483;942
00980;00272;5483;942
00980;01631;5483;942
00980;00107;5483;942
00980;01872;5483;942
00980;00253;5483;942
00980;00629;5483;942
00980;01104;5483;942
00980;01234;5483;942
00980;00649;5483;942
00980;00851;5483;942
00980;01184;5483;942
00980;00596;5483;942
00980;00005;5483;942
00980;00753;5483;942
00980;00165;5483;942
00980;00733;5483;942
00980;00672;5483;942
00980;01284;5483;942
00980;00209;5483;942
00980;00379;5483;942
00980;00767;5483;942
00980;01086;5483;942
00980;00886;5483;942
00980;00494;5483;942
00980;00542;5483;942
00980;00764;5483;942
00980;00605;5483;942
00980;00935;5483;942
00980;00995;5483;942
00980;00151;5483;942
00980;00266;5483;942
00980;00628;5483;942
00980;00560;5483;942
00980;00566;5483;942
00980;01388;5483;942
00980;00885;5483;942
00980;00426;5483;942
00980;01014;5483;942
00980;00103;5483;942
00980;00989;5483;942
00980;01341;5483;942
00980;00637;5483;942
00980;00020;5483;942
00980;00980;0;0
00980;00144;5483;942
00980;00813;5483;942
00980;01123;5483;942
00980;00116;5483;942
00980;00655;5483;942
00980;00634;5483;942
00980;00488;5483;942
00980;01051;5483;942
00980;00288;5483;942
00980;00486;5483;942
00980;01862;5483;942
00980;00248;5483;942
00980;00346;5483;942
00980;01357;5483;942
00144;01099;5483;942
00144;01222;5483;942
00144;00491;5483;942
00144;00717;5483;942
00144;00582;5483;942
00144;00619;5483;942
00144;00861;5483;942
00144;00552;5483;942
00144;00272;5483;942
00144;01631;5483;942
00144;00107;5483;942
00144;01872;5483;942
00144;00253;5483;942
00144;00629;5483;942
00144;01104;5483;942
00144;01234;5483;942
00144;00649;5483;942
00144;00851;5483;942
00144;01184;5483;942
00144;00596;5483;942
00144;00005;5483;942
00144;00753;5483;942
00144;00165;5483;942
00144;00733;5483;942
00144;00672;5483;942
00144;01284;5483;942
00144;00209;5483;942
00144;00379;5483;942
00144;00767;5483;942
00144;01086;5483;942
00144;00886;5483;942
00144;00494;5483;942
00144;00542;5483;942
00144;00764;5483;942
00144;00605;5483;942
00144;00935;5483;942
00144;00995;5483;942
00144;00151;5483;942
00144;00266;5483;942
00144;00628;5483;942
00144;00560;5483;942
00144;00566;5483;942
00144;01388;5483;942
00144;00885;5483;942
00144;00426;5483;942
00144;01014;5483;942
00144;00103;5483;942
00144;00989;5483;942
00144;01341;5483;942
00144;00637;5483;942
00144;00020;5483;942
00144;00980;5483;942
00144;00144;0;0
00144;01123;5483;942
00144;00116;5483;942
00144;00655;5483;942
00144;00634;5483;942
00144;00488;5483;942
00144;01051;5483;942
00144;00288;5483;942
00144;00486;5483;942
00144;01862;5483;942
00144;00248;5483;942
00144;00346;5483;942
00144;01357;5483;942
00813;01099;5483;942
00813;01222;5483;942
00813;00491;5483;942
00813;00717;5483;942
00813;00582;5483;942
00813;00619;5483;942
00813;00861;5483;942
00813;00552;5483;942
00813;00272;5483;942
00813;01631;5483;942
00813;00107;5483;942
00813;01872;5483;942
00813;00253;5483;942
00813;00629;5483;942
00813;01104;5483;942
00813;01234;5483;942
00813;00649;5483;942
00813;00851;5483;942
00813;01184;5483;942
00813;00596;5483;942
00813;00005;5483;942
00813;00753;5483;942
00813;00165;5483;942
00813;00733;5483;942
00813;00672;5483;942
00813;01284;5483;942
00813;00209;5483;942
00813;00379;5483;942
00813;00767;5483;942
00813;01086;5483;942
00813;00886;5483;942
00813;00494;5483;942
00813;00542;5483;942
00813;00605;5483;942
00813;00935;5483;942
00813;00995;5483;942
00813;00151;5483;942
00813;00266;5483;942
00813;00628;5483;942
00813;00560;5483;942
00813;00566;5483;942
00813;01388;5483;942
00813;00885;5483;942
00813;00426;5483;942
00813;01014;5483;942
00813;00103;5483;942
00813;00989;5483;942
00813;01341;5483;942
00813;00637;5483;942
00813;00020;5483;942
00813;00980;5483;942
00813;00813;0;0
00813;01123;5483;942
00813;00116;5483;942
00813;00655;5483;942
00813;00634;5483;942
00813;00488;5483;942
00813;01051;5483;942
00813;00288;5483;942
00813;00486;5483;942
00813;01862;5483;942
00813;00248;5483;942
00813;00346;5483;942
00813;01357;5483;942
01123;01099;5483;942
01123;01222;5483;942
01123;00491;5483;942
01123;00717;5483;942
01123;00582;5483;942
01123;00619;5483;942
01123;00861;5483;942
01123;00552;5483;942
01123;00272;5483;942
01123;01631;5483;942
01123;00107;5483;942
01123;01872;5483;942
01123;00253;5483;942
01123;00629;5483;942
01123;01104;5483;942
01123;01234;5483;942
01123;00649;5483;942
01123;00851;5483;942
01123;01184;5483;942
01123;00596;5483;942
01123;00005;5483;942
01123;00753;5483;942
01123;00165;5483;942
01123;00733;5483;942
01123;00672;5483;942
01123;01284;5483;942
01123;00209;5483;942
01123;00379;5483;942
01123;00767;5483;942
01123;00886;5483;942
01123;00494;5483;942
01123;00542;5483;942
01123;00764;5483;942
01123;00605;5483;942
01123;00935;5483;942
01123;00995;5483;942
01123;00266;5483;942
01123;00628;5483;942
01123;00560;5483;942
01123;00566;5483;942
01123;01388;5483;942
01123;00885;5483;942
01123;00426;5483;942
01123;01014;5483;942
01123;00103;5483;942
01123;00004;5483;942
01123;00989;5483;942
01123;01341;5483;942
01123;00637;5483;942
01123;00020;5483;942
01123;00980;5483;942
01123;00144;5483;942
01123;00813;5483;942
01123;01123;0;0
01123;00116;5483;942
01123;00655;5483;942
01123;00634;5483;942
01123;00488;5483;942
01123;01051;5483;942
01123;00288;5483;942
01123;00486;5483;942
01123;01862;5483;942
01123;00248;5483;942
01123;00346;5483;942
01123;01357;5483;942
00116;01099;5483;942
00116;01222;5483;942
00116;00491;5483;942
00116;00582;5483;942
00116;00619;5483;942
00116;00861;5483;942
00116;00552;5483;942
00116;00272;5483;942
00116;01631;5483;942
00116;00107;5483;942
00116;01872;5483;942
00116;00253;5483;942
00116;00629;5483;942
00116;01104;5483;942
00116;01234;5483;942
00116;00649;5483;942
00116;00851;5483;942
00116;01184;5483;942
00116;00596;5483;942
00116;00005;5483;942
00116;00753;5483;942
00116;00165;5483;942
00116;00733;5483;942
00116;00672;5483;942
00116;01284;5483;942
00116;00209;5483;942
00116;00379;5483;942
00116;00767;5483;942
00116;01086;5483;942
00116;00886;5483;942
00116;00494;5483;942
00116;00542;5483;942
00116;00764;5483;942
00116;00605;5483;942
00116;00935;5483;942
00116;00995;5483;942
00116;00151;5483;942
00116;00266;5483;942
00116;00628;5483;942
00116;00560;5483;942
00116;00566;5483;942
00116;01388;5483;942
00116;00885;5483;942
00116;00426;5483;942
00116;01014;5483;942
00116;00103;5483;942
00116;00989;5483;942
00116;01341;5483;942
00116;00637;5483;942
00116;00020;5483;942
00116;00980;5483;942
00116;00144;5483;942
00116;00813;5483;942
00116;01123;5483;942
00116;00116;0;0
00116;00655;5483;942
00116;00634;5483;942
00116;00488;5483;942
00116;01051;5483;942
00116;00288;5483;942
00116;00486;5483;942
00116;01862;5483;942
00116;00248;5483;942
00116;00346;5483;942
00116;01357;5483;942
00655;01099;5483;942
00655;01222;5483;942
00655;00491;5483;942
00655;00717;5483;942
00655;00582;5483;942
00655;00619;5483;942
00655;00861;5483;942
00655;00552;5483;942
00655;00272;5483;942
00655;01631;5483;942
00655;00107;5483;942
00655;01872;5483;942
00655;00253;5483;942
00655;00629;5483;942
00655;01104;5483;942
00655;01234;5483;942
00655;00649;5483;942
00655;00851;5483;942
00655;01184;5483;942
00655;00596;5483;942
00655;00005;5483;942
00655;00753;5483;942
00655;00165;5483;942
00655;00733;5483;942
00655;00672;5483;942
00655;01284;5483;942
00655;00209;5483;942
00655;00379;5483;942
00655;00767;5483;942
00655;01086;5483;942
00655;00886;5483;942
00655;00494;5483;942
00655;00542;5483;942
00655;00764;5483;942
00655;00605;5483;942
00655;00935;5483;942
00655;00995;5483;942
00655;00151;5483;942
00655;00266;5483;942
00655;00628;5483;942
00655;00560;5483;942
00655;00566;5483;942
00655;01388;5483;942
00655;00885;5483;942
00655;00426;5483;942
00655;01014;5483;942
00655;00103;5483;942
00655;00989;5483;942
00655;01341;5483;942
00655;00637;5483;942
00655;00020;5483;942
00655;00980;5483;942
00655;00144;5483;942
00655;00813;5483;942
00655;01123;5483;942
00655;00116;5483;942
00655;00655;0;0
00655;00634;5483;942
00655;00488;5483;942
00655;01051;5483;942
00655;00288;5483;942
00655;00486;5483;942
00655;01862;5483;942
00655;00248;5483;942
00655;00346;5483;942
00655;01357;5483;942
00634;01099;5483;942
00634;01222;5483;942
00634;00491;5483;942
00634;00717;5483;942
00634;00582;5483;942
00634;00619;5483;942
00634;00861;5483;942
00634;00552;5483;942
00634;00272;5483;942
00634;01631;5483;942
00634;00107;5483;942
00634;01872;5483;942
00634;00253;5483;942
00634;00629;5483;942
00634;01104;5483;942
00634;01234;5483;942
00634;00649;5483;942
00634;00851;5483;942
00634;01184;5483;942
00634;00596;5483;942
00634;00005;5483;942
00634;00753;5483;942
00634;00165;5483;942
00634;00733;5483;942
00634;00672;5483;942
00634;01284;5483;942
00634;00209;5483;942
00634;00379;5483;942
00634;00767;5483;942
00634;01086;5483;942
00634;00886;5483;942
00634;00494;5483;942
00634;00542;5483;942
00634;00764;5483;942
00634;00605;5483;942
00634;00935;5483;942
00634;00995;5483;942
00634;00151;5483;942
00634;00266;5483;942
00634;00628;5483;942
00634;00560;5483;942
00634;00566;5483;942
00634;01388;5483;942
00634;00885;5483;942
00634;00426;5483;942
00634;01014;5483;942
00634;00103;5483;942
00634;00989;5483;942
00634;01341;5483;942
00634;00637;5483;942
00634;00020;5483;942
00634;00980;5483;942
00634;00144;5483;942
00634;00813;5483;942
00634;01123;5483;942
00634;00116;5483;942
00634;00655;5483;942
00634;00634;0;0
00634;00488;5483;942
00634;01051;5483;942
00634;00288;5483;942
00634;00486;5483;942
00634;01862;5483;942
00634;00248;5483;942
00634;00346;5483;942
00634;01357;5483;942
00488;01099;5483;942
00488;01222;5483;942
00488;00491;5483;942
00488;00717;5483;942
00488;00582;5483;942
00488;00619;5483;942
00488;00861;5483;942
00488;00552;5483;942
00488;00272;5483;942
00488;01631;5483;942
00488;00107;5483;942
00488;01872;5483;942
00488;00253;5483;942
00488;00629;5483;942
00488;01104;5483;942
00488;01234;5483;942
00488;00649;5483;942
00488;00851;5483;942
00488;01184;5483;942
00488;00596;5483;942
00488;00005;5483;942
00488;00165;5483;942
00488;00733;5483;942
00488;00672;5483;942
00488;01284;5483;942
00488;00209;5483;942
00488;00379;5483;942
00488;00767;5483;942
00488;01086;5483;942
00488;00886;5483;942
00488;00494;5483;942
00488;00542;5483;942
00488;00764;5483;942
00488;00605;5483;942
00488;00935;5483;942
00488;00995;5483;942
